Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No
6221,34.173702,-118.724167,346,CA,704,Quercus,lobata,valley oak,Plantae,16462,501,Open flowers,2019,1,5,5,2458489,-9999,2019,1,10,10,2458494,10
6221,34.173702,-118.724167,346,CA,704,Quercus,lobata,valley oak,Plantae,16462,501,Open flowers,2019,3,24,83,2458567,14,2019,3,28,87,2458571,-9999
6221,34.173702,-118.724167,346,CA,704,Quercus,lobata,valley oak,Plantae,16462,502,Pollen release (flowers),2019,3,24,83,2458567,14,2019,3,24,83,2458567,-9999
6221,34.173702,-118.724167,346,CA,705,Quercus,agrifolia,California live oak,Plantae,16465,500,Flowers or flower buds,2019,3,28,87,2458571,4,2019,3,28,87,2458571,-9999
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17949,500,Flowers or flower buds,2019,2,19,50,2458534,11,2019,2,19,50,2458534,3
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17949,500,Flowers or flower buds,2019,3,22,81,2458565,7,2019,4,18,108,2458592,8
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17949,501,Open flowers,2019,3,22,81,2458565,7,2019,3,22,81,2458565,7
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17949,501,Open flowers,2019,4,4,94,2458578,6,2019,4,18,108,2458592,8
6091,34.11578,-118.757507,229,CA,705,Quercus,agrifolia,California live oak,Plantae,17950,500,Flowers or flower buds,2019,4,18,108,2458592,7,2019,4,18,108,2458592,8
6091,34.11578,-118.757507,229,CA,705,Quercus,agrifolia,California live oak,Plantae,17950,501,Open flowers,2019,4,18,108,2458592,7,2019,4,18,108,2458592,8
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17951,500,Flowers or flower buds,2019,3,29,88,2458572,7,2019,4,18,108,2458592,16
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17951,501,Open flowers,2019,4,4,94,2458578,6,2019,4,18,108,2458592,8
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17951,502,Pollen release (flowers),2019,4,4,94,2458578,6,2019,4,11,101,2458585,7
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17953,500,Flowers or flower buds,2019,3,22,81,2458565,7,2019,4,18,108,2458592,16
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17953,501,Open flowers,2019,3,22,81,2458565,7,2019,3,22,81,2458565,7
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17953,501,Open flowers,2019,4,4,94,2458578,6,2019,4,18,108,2458592,8
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17953,502,Pollen release (flowers),2019,3,22,81,2458565,7,2019,3,22,81,2458565,7
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17954,500,Flowers or flower buds,2019,3,29,88,2458572,7,2019,4,18,108,2458592,8
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17954,501,Open flowers,2019,4,4,94,2458578,6,2019,4,11,101,2458585,7
8769,37.930042,-122.735527,75,CA,705,Quercus,agrifolia,California live oak,Plantae,28811,500,Flowers or flower buds,2019,3,12,71,2458555,10,2019,4,14,104,2458588,7
8769,37.930042,-122.735527,75,CA,705,Quercus,agrifolia,California live oak,Plantae,28811,500,Flowers or flower buds,2019,4,28,118,2458602,7,2019,4,28,118,2458602,7
8769,37.930042,-122.735527,75,CA,705,Quercus,agrifolia,California live oak,Plantae,28811,500,Flowers or flower buds,2019,6,16,167,2458651,28,2019,6,16,167,2458651,7
8769,37.930042,-122.735527,75,CA,705,Quercus,agrifolia,California live oak,Plantae,28811,501,Open flowers,2019,4,7,97,2458581,14,2019,4,7,97,2458581,14
8770,35.330288,-120.728859,84,CA,705,Quercus,agrifolia,California live oak,Plantae,28815,500,Flowers or flower buds,2019,3,27,86,2458570,22,2019,4,16,106,2458590,21
8770,35.330288,-120.728859,84,CA,705,Quercus,agrifolia,California live oak,Plantae,28815,501,Open flowers,2019,4,9,99,2458583,13,2019,4,16,106,2458590,21
8770,35.330288,-120.728859,84,CA,705,Quercus,agrifolia,California live oak,Plantae,28815,502,Pollen release (flowers),2019,4,16,106,2458590,14,2019,4,16,106,2458590,21
9241,34.675453,-120.040688,337,CA,705,Quercus,agrifolia,California live oak,Plantae,31981,500,Flowers or flower buds,2019,3,22,81,2458565,4,2019,3,22,81,2458565,3
9241,34.675453,-120.040688,337,CA,705,Quercus,agrifolia,California live oak,Plantae,31981,500,Flowers or flower buds,2019,3,29,88,2458572,3,2019,3,29,88,2458572,3
9241,34.675453,-120.040688,337,CA,705,Quercus,agrifolia,California live oak,Plantae,31981,500,Flowers or flower buds,2019,4,5,95,2458579,4,2019,4,5,95,2458579,3
9241,34.675453,-120.040688,337,CA,705,Quercus,agrifolia,California live oak,Plantae,31981,500,Flowers or flower buds,2019,4,12,102,2458586,4,2019,4,12,102,2458586,3
9241,34.675453,-120.040688,337,CA,705,Quercus,agrifolia,California live oak,Plantae,31981,500,Flowers or flower buds,2019,4,19,109,2458593,4,2019,4,19,109,2458593,3
9241,34.675453,-120.040688,337,CA,705,Quercus,agrifolia,California live oak,Plantae,31981,500,Flowers or flower buds,2019,4,26,116,2458600,3,2019,4,26,116,2458600,3
9241,34.675453,-120.040688,337,CA,705,Quercus,agrifolia,California live oak,Plantae,31981,501,Open flowers,2019,4,5,95,2458579,4,2019,4,5,95,2458579,3
9241,34.675453,-120.040688,337,CA,705,Quercus,agrifolia,California live oak,Plantae,31981,501,Open flowers,2019,4,19,109,2458593,4,2019,4,19,109,2458593,3
9241,34.675453,-120.040688,337,CA,705,Quercus,agrifolia,California live oak,Plantae,31981,502,Pollen release (flowers),2019,4,5,95,2458579,4,2019,4,5,95,2458579,3
9241,34.675453,-120.040688,337,CA,705,Quercus,agrifolia,California live oak,Plantae,31981,502,Pollen release (flowers),2019,4,19,109,2458593,4,2019,4,19,109,2458593,3
8957,34.681217,-120.037399,357,CA,705,Quercus,agrifolia,California live oak,Plantae,31982,500,Flowers or flower buds,2019,3,29,88,2458572,3,2019,3,29,88,2458572,3
8959,34.675453,-120.040688,338,CA,705,Quercus,agrifolia,California live oak,Plantae,31984,500,Flowers or flower buds,2019,3,22,81,2458565,4,2019,3,22,81,2458565,3
8959,34.675453,-120.040688,338,CA,705,Quercus,agrifolia,California live oak,Plantae,31984,500,Flowers or flower buds,2019,3,29,88,2458572,3,2019,4,22,112,2458596,1
8959,34.675453,-120.040688,338,CA,705,Quercus,agrifolia,California live oak,Plantae,31984,501,Open flowers,2019,4,8,98,2458582,3,2019,4,8,98,2458582,4
8959,34.675453,-120.040688,338,CA,705,Quercus,agrifolia,California live oak,Plantae,31984,501,Open flowers,2019,4,15,105,2458589,3,2019,4,22,112,2458596,1
8959,34.675453,-120.040688,338,CA,705,Quercus,agrifolia,California live oak,Plantae,31984,502,Pollen release (flowers),2019,4,19,109,2458593,7,2019,4,19,109,2458593,4
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31989,500,Flowers or flower buds,2019,3,18,77,2458561,3,2019,4,19,109,2458593,3
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31989,501,Open flowers,2019,3,25,84,2458568,3,2019,3,26,85,2458569,3
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31989,501,Open flowers,2019,4,1,91,2458575,3,2019,4,19,109,2458593,3
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31989,502,Pollen release (flowers),2019,4,1,91,2458575,3,2019,4,1,91,2458575,4
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31989,502,Pollen release (flowers),2019,4,8,98,2458582,3,2019,4,19,109,2458593,3
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31990,500,Flowers or flower buds,2019,3,4,63,2458547,3,2019,3,4,63,2458547,4
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31990,500,Flowers or flower buds,2019,3,11,70,2458554,3,2019,4,19,109,2458593,3
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31990,501,Open flowers,2019,3,18,77,2458561,3,2019,3,18,77,2458561,4
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31990,501,Open flowers,2019,3,25,84,2458568,3,2019,4,19,109,2458593,3
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31990,502,Pollen release (flowers),2019,3,25,84,2458568,3,2019,4,19,109,2458593,3
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31991,500,Flowers or flower buds,2019,1,18,18,2458502,7,2019,1,18,18,2458502,3
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31991,500,Flowers or flower buds,2019,1,28,28,2458512,3,2019,1,28,28,2458512,1
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31991,500,Flowers or flower buds,2019,2,11,42,2458526,3,2019,2,25,56,2458540,1
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31991,500,Flowers or flower buds,2019,3,1,60,2458544,3,2019,4,19,109,2458593,3
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31991,500,Flowers or flower buds,2019,4,29,119,2458603,3,2019,4,29,119,2458603,4
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31991,501,Open flowers,2019,1,28,28,2458512,3,2019,1,28,28,2458512,1
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31991,501,Open flowers,2019,3,15,74,2458558,4,2019,4,19,109,2458593,3
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31991,501,Open flowers,2019,4,29,119,2458603,3,2019,4,29,119,2458603,4
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31991,502,Pollen release (flowers),2019,3,18,77,2458561,3,2019,4,19,109,2458593,3
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31991,502,Pollen release (flowers),2019,4,29,119,2458603,3,2019,5,3,123,2458607,3
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31992,500,Flowers or flower buds,2019,3,4,63,2458547,3,2019,4,19,109,2458593,4
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31992,501,Open flowers,2019,3,18,77,2458561,3,2019,4,19,109,2458593,4
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31992,502,Pollen release (flowers),2019,3,26,85,2458569,11,2019,4,19,109,2458593,4
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31992,502,Pollen release (flowers),2019,5,3,123,2458607,4,2019,5,3,123,2458607,3
9241,34.675453,-120.040688,337,CA,705,Quercus,agrifolia,California live oak,Plantae,32821,500,Flowers or flower buds,2019,3,25,84,2458568,3,2019,4,1,91,2458575,4
9241,34.675453,-120.040688,337,CA,705,Quercus,agrifolia,California live oak,Plantae,32821,500,Flowers or flower buds,2019,4,8,98,2458582,3,2019,4,15,105,2458589,4
9241,34.675453,-120.040688,337,CA,705,Quercus,agrifolia,California live oak,Plantae,32821,500,Flowers or flower buds,2019,4,22,112,2458596,3,2019,4,22,112,2458596,1
9241,34.675453,-120.040688,337,CA,705,Quercus,agrifolia,California live oak,Plantae,32821,501,Open flowers,2019,4,8,98,2458582,3,2019,4,8,98,2458582,4
9241,34.675453,-120.040688,337,CA,705,Quercus,agrifolia,California live oak,Plantae,32821,501,Open flowers,2019,4,15,105,2458589,3,2019,4,15,105,2458589,4
9241,34.675453,-120.040688,337,CA,705,Quercus,agrifolia,California live oak,Plantae,32821,502,Pollen release (flowers),2019,4,15,105,2458589,3,2019,4,15,105,2458589,4
10142,37.79121,-122.142197,332,CA,705,Quercus,agrifolia,California live oak,Plantae,38815,500,Flowers or flower buds,2019,4,4,94,2458578,11,2019,4,17,107,2458591,23
10142,37.79121,-122.142197,332,CA,705,Quercus,agrifolia,California live oak,Plantae,38816,500,Flowers or flower buds,2019,4,4,94,2458578,11,2019,4,17,107,2458591,23
10142,37.79121,-122.142197,332,CA,705,Quercus,agrifolia,California live oak,Plantae,38818,500,Flowers or flower buds,2019,4,4,94,2458578,11,2019,4,17,107,2458591,23
12725,37.360928,-122.130836,112,CA,705,Quercus,agrifolia,California live oak,Plantae,53667,500,Flowers or flower buds,2019,4,25,115,2458599,-9999,2019,6,4,155,2458639,-9999
12725,37.360928,-122.130836,112,CA,705,Quercus,agrifolia,California live oak,Plantae,53667,501,Open flowers,2019,4,25,115,2458599,-9999,2019,6,4,155,2458639,-9999
12725,37.360928,-122.130836,112,CA,757,Quercus,douglasii,blue oak,Plantae,53668,500,Flowers or flower buds,2019,6,11,162,2458646,82,2019,7,8,189,2458673,2
12725,37.360928,-122.130836,112,CA,757,Quercus,douglasii,blue oak,Plantae,53668,501,Open flowers,2019,6,11,162,2458646,82,2019,6,18,169,2458653,20
12725,37.360928,-122.130836,112,CA,704,Quercus,lobata,valley oak,Plantae,53670,501,Open flowers,2019,4,23,113,2458597,35,2019,4,23,113,2458597,-9999
1559,39.289673,-123.373718,212,CA,765,Quercus,kelloggii,California black oak,Plantae,60708,500,Flowers or flower buds,2019,5,1,121,2458605,-9999,2019,5,1,121,2458605,-9999
16262,37.531857,-122.073212,16,CA,705,Quercus,agrifolia,California live oak,Plantae,60972,500,Flowers or flower buds,2019,1,26,26,2458510,7,2019,4,6,96,2458580,3
16262,37.531857,-122.073212,16,CA,705,Quercus,agrifolia,California live oak,Plantae,60972,501,Open flowers,2019,2,1,32,2458516,6,2019,3,4,63,2458547,7
16262,37.531857,-122.073212,16,CA,705,Quercus,agrifolia,California live oak,Plantae,60972,501,Open flowers,2019,3,21,80,2458564,6,2019,3,21,80,2458564,12
16262,37.531857,-122.073212,16,CA,705,Quercus,agrifolia,California live oak,Plantae,60972,502,Pollen release (flowers),2019,2,11,42,2458526,4,2019,2,11,42,2458526,7
16262,37.531857,-122.073212,16,CA,705,Quercus,agrifolia,California live oak,Plantae,60972,502,Pollen release (flowers),2019,2,21,52,2458536,3,2019,2,25,56,2458540,7
16262,37.531857,-122.073212,16,CA,705,Quercus,agrifolia,California live oak,Plantae,60972,502,Pollen release (flowers),2019,3,21,80,2458564,6,2019,3,21,80,2458564,12
6399,37.978359,-122.126457,63,CA,704,Quercus,lobata,valley oak,Plantae,61641,500,Flowers or flower buds,2019,3,21,80,2458564,3,2019,3,21,80,2458564,4
6399,37.978359,-122.126457,63,CA,704,Quercus,lobata,valley oak,Plantae,61641,500,Flowers or flower buds,2019,4,8,98,2458582,4,2019,4,8,98,2458582,3
6399,37.978359,-122.126457,63,CA,704,Quercus,lobata,valley oak,Plantae,61641,500,Flowers or flower buds,2019,4,15,105,2458589,4,2019,4,15,105,2458589,3
6399,37.978359,-122.126457,63,CA,704,Quercus,lobata,valley oak,Plantae,61641,501,Open flowers,2019,4,15,105,2458589,4,2019,4,15,105,2458589,3
6399,37.978359,-122.126457,63,CA,704,Quercus,lobata,valley oak,Plantae,61641,502,Pollen release (flowers),2019,4,15,105,2458589,4,2019,4,15,105,2458589,3
6399,37.978359,-122.126457,63,CA,704,Quercus,lobata,valley oak,Plantae,61642,500,Flowers or flower buds,2019,4,18,108,2458592,3,2019,5,6,126,2458610,7
6399,37.978359,-122.126457,63,CA,704,Quercus,lobata,valley oak,Plantae,61642,501,Open flowers,2019,4,18,108,2458592,3,2019,4,18,108,2458592,4
6399,37.978359,-122.126457,63,CA,704,Quercus,lobata,valley oak,Plantae,61642,502,Pollen release (flowers),2019,4,18,108,2458592,3,2019,4,18,108,2458592,4
6399,37.978359,-122.126457,63,CA,704,Quercus,lobata,valley oak,Plantae,61642,502,Pollen release (flowers),2019,4,29,119,2458603,4,2019,4,29,119,2458603,3
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62829,500,Flowers or flower buds,2019,3,17,76,2458560,10,2019,4,21,111,2458595,23
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62829,501,Open flowers,2019,3,17,76,2458560,10,2019,4,21,111,2458595,23
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62829,502,Pollen release (flowers),2019,3,29,88,2458572,22,2019,4,9,99,2458583,12
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62830,500,Flowers or flower buds,2019,1,20,20,2458504,10,2019,1,20,20,2458504,23
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62830,500,Flowers or flower buds,2019,3,17,76,2458560,10,2019,4,21,111,2458595,23
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62830,500,Flowers or flower buds,2019,8,1,213,2458697,14,2019,8,1,213,2458697,11
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62830,501,Open flowers,2019,3,17,76,2458560,10,2019,4,21,111,2458595,23
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62830,501,Open flowers,2019,8,1,213,2458697,11,2019,8,1,213,2458697,11
16590,33.640274,-117.553055,326,CA,705,Quercus,agrifolia,California live oak,Plantae,62830,502,Pollen release (flowers),2019,3,29,88,2458572,22,2019,4,9,99,2458583,12
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62831,500,Flowers or flower buds,2019,1,10,10,2458494,-9999,2019,4,9,99,2458583,23
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62831,500,Flowers or flower buds,2019,8,1,213,2458697,14,2019,8,1,213,2458697,11
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62831,501,Open flowers,2019,2,12,43,2458527,23,2019,3,7,66,2458550,10
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62831,501,Open flowers,2019,3,29,88,2458572,12,2019,4,9,99,2458583,12
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62831,501,Open flowers,2019,8,1,213,2458697,11,2019,8,1,213,2458697,11
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62831,502,Pollen release (flowers),2019,2,12,43,2458527,23,2019,2,12,43,2458527,23
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62831,502,Pollen release (flowers),2019,3,29,88,2458572,12,2019,4,9,99,2458583,12
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62832,500,Flowers or flower buds,2019,1,10,10,2458494,-9999,2019,5,2,122,2458606,12
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62832,500,Flowers or flower buds,2019,7,18,199,2458683,36,2019,8,1,213,2458697,11
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62832,501,Open flowers,2019,2,12,43,2458527,23,2019,5,2,122,2458606,12
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62832,501,Open flowers,2019,7,18,199,2458683,6,2019,7,18,199,2458683,3
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62832,501,Open flowers,2019,8,1,213,2458697,11,2019,8,1,213,2458697,11
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62832,502,Pollen release (flowers),2019,2,12,43,2458527,23,2019,2,12,43,2458527,23
16591,33.628738,-117.555573,277,CA,705,Quercus,agrifolia,California live oak,Plantae,62832,502,Pollen release (flowers),2019,3,29,88,2458572,22,2019,4,9,99,2458583,12
16592,33.627308,-117.555656,272,CA,705,Quercus,agrifolia,California live oak,Plantae,62837,500,Flowers or flower buds,2019,3,7,66,2458550,23,2019,3,7,66,2458550,22
16592,33.627308,-117.555656,272,CA,705,Quercus,agrifolia,California live oak,Plantae,62838,500,Flowers or flower buds,2019,3,29,88,2458572,22,2019,3,29,88,2458572,11
16592,33.627308,-117.555656,272,CA,705,Quercus,agrifolia,California live oak,Plantae,62838,501,Open flowers,2019,3,29,88,2458572,12,2019,3,29,88,2458572,11
16592,33.627308,-117.555656,272,CA,705,Quercus,agrifolia,California live oak,Plantae,62839,500,Flowers or flower buds,2019,2,12,43,2458527,33,2019,2,12,43,2458527,45
17707,37.360123,-122.128151,97,CA,705,Quercus,agrifolia,California live oak,Plantae,71683,500,Flowers or flower buds,2019,1,15,15,2458499,-9999,2019,1,17,17,2458501,5
17707,37.360123,-122.128151,97,CA,705,Quercus,agrifolia,California live oak,Plantae,71683,500,Flowers or flower buds,2019,3,7,66,2458550,2,2019,6,4,155,2458639,2
17707,37.360123,-122.128151,97,CA,705,Quercus,agrifolia,California live oak,Plantae,71683,500,Flowers or flower buds,2019,7,15,196,2458680,5,2019,7,15,196,2458680,2
17707,37.360123,-122.128151,97,CA,705,Quercus,agrifolia,California live oak,Plantae,71683,501,Open flowers,2019,1,15,15,2458499,-9999,2019,1,17,17,2458501,5
17707,37.360123,-122.128151,97,CA,705,Quercus,agrifolia,California live oak,Plantae,71683,501,Open flowers,2019,3,7,66,2458550,2,2019,3,7,66,2458550,5
17707,37.360123,-122.128151,97,CA,705,Quercus,agrifolia,California live oak,Plantae,71683,501,Open flowers,2019,4,16,106,2458590,26,2019,6,4,155,2458639,2
17707,37.360123,-122.128151,97,CA,705,Quercus,agrifolia,California live oak,Plantae,71683,502,Pollen release (flowers),2019,4,16,106,2458590,26,2019,6,4,155,2458639,2
19550,38.574471,-122.691551,421,CA,757,Quercus,douglasii,blue oak,Plantae,78754,500,Flowers or flower buds,2019,4,24,114,2458598,5,2019,4,24,114,2458598,9
19550,38.574471,-122.691551,421,CA,757,Quercus,douglasii,blue oak,Plantae,78754,501,Open flowers,2019,4,24,114,2458598,5,2019,4,24,114,2458598,9
19550,38.574471,-122.691551,421,CA,765,Quercus,kelloggii,California black oak,Plantae,78755,500,Flowers or flower buds,2019,2,1,32,2458516,7,2019,2,7,38,2458522,8
19550,38.574471,-122.691551,421,CA,765,Quercus,kelloggii,California black oak,Plantae,78755,500,Flowers or flower buds,2019,2,19,50,2458534,4,2019,2,19,50,2458534,3
19550,38.574471,-122.691551,421,CA,765,Quercus,kelloggii,California black oak,Plantae,78755,500,Flowers or flower buds,2019,3,1,60,2458544,7,2019,4,12,102,2458586,7
19550,38.574471,-122.691551,421,CA,765,Quercus,kelloggii,California black oak,Plantae,78755,501,Open flowers,2019,3,9,68,2458552,4,2019,4,12,102,2458586,7
19550,38.574471,-122.691551,421,CA,765,Quercus,kelloggii,California black oak,Plantae,78755,502,Pollen release (flowers),2019,3,26,85,2458569,14,2019,4,5,95,2458579,7
19550,38.574471,-122.691551,421,CA,757,Quercus,douglasii,blue oak,Plantae,78756,500,Flowers or flower buds,2019,4,2,92,2458576,4,2019,4,24,114,2458598,9
19550,38.574471,-122.691551,421,CA,757,Quercus,douglasii,blue oak,Plantae,78756,501,Open flowers,2019,4,19,109,2458593,7,2019,4,19,109,2458593,5
19550,38.574471,-122.691551,421,CA,757,Quercus,douglasii,blue oak,Plantae,78756,502,Pollen release (flowers),2019,4,19,109,2458593,7,2019,4,19,109,2458593,5
19550,38.574471,-122.691551,421,CA,316,Quercus,garryana,Oregon white oak,Plantae,78757,500,Flowers or flower buds,2019,3,23,82,2458566,4,2019,3,23,82,2458566,3
19550,38.574471,-122.691551,421,CA,316,Quercus,garryana,Oregon white oak,Plantae,78757,500,Flowers or flower buds,2019,4,2,92,2458576,4,2019,4,24,114,2458598,9
19550,38.574471,-122.691551,421,CA,316,Quercus,garryana,Oregon white oak,Plantae,78757,501,Open flowers,2019,4,12,102,2458586,7,2019,4,24,114,2458598,9
19550,38.574471,-122.691551,421,CA,316,Quercus,garryana,Oregon white oak,Plantae,78757,502,Pollen release (flowers),2019,4,12,102,2458586,7,2019,4,19,109,2458593,14
19550,38.574471,-122.691551,421,CA,316,Quercus,garryana,Oregon white oak,Plantae,78759,500,Flowers or flower buds,2019,3,23,82,2458566,4,2019,3,26,85,2458569,3
19550,38.574471,-122.691551,421,CA,316,Quercus,garryana,Oregon white oak,Plantae,78759,500,Flowers or flower buds,2019,4,5,95,2458579,3,2019,4,5,95,2458579,7
19550,38.574471,-122.691551,421,CA,316,Quercus,garryana,Oregon white oak,Plantae,78759,501,Open flowers,2019,3,26,85,2458569,3,2019,3,26,85,2458569,3
19550,38.574471,-122.691551,421,CA,705,Quercus,agrifolia,California live oak,Plantae,78761,500,Flowers or flower buds,2019,3,29,88,2458572,3,2019,4,19,109,2458593,5
19550,38.574471,-122.691551,421,CA,705,Quercus,agrifolia,California live oak,Plantae,78761,501,Open flowers,2019,4,19,109,2458593,7,2019,4,19,109,2458593,5
19550,38.574471,-122.691551,421,CA,705,Quercus,agrifolia,California live oak,Plantae,78761,502,Pollen release (flowers),2019,4,19,109,2458593,7,2019,4,19,109,2458593,5
19550,38.574471,-122.691551,421,CA,757,Quercus,douglasii,blue oak,Plantae,78762,500,Flowers or flower buds,2019,4,12,102,2458586,7,2019,4,24,114,2458598,9
19550,38.574471,-122.691551,421,CA,757,Quercus,douglasii,blue oak,Plantae,78762,501,Open flowers,2019,4,19,109,2458593,7,2019,4,24,114,2458598,9
19550,38.574471,-122.691551,421,CA,757,Quercus,douglasii,blue oak,Plantae,78762,502,Pollen release (flowers),2019,4,24,114,2458598,5,2019,4,24,114,2458598,9
19550,38.574471,-122.691551,421,CA,705,Quercus,agrifolia,California live oak,Plantae,78763,500,Flowers or flower buds,2019,3,19,78,2458562,4,2019,4,5,95,2458579,7
19550,38.574471,-122.691551,421,CA,705,Quercus,agrifolia,California live oak,Plantae,78763,500,Flowers or flower buds,2019,4,19,109,2458593,7,2019,4,19,109,2458593,5
19550,38.574471,-122.691551,421,CA,705,Quercus,agrifolia,California live oak,Plantae,78763,501,Open flowers,2019,4,19,109,2458593,7,2019,4,19,109,2458593,5
19550,38.574471,-122.691551,421,CA,705,Quercus,agrifolia,California live oak,Plantae,78763,502,Pollen release (flowers),2019,4,19,109,2458593,7,2019,4,19,109,2458593,5
17707,37.360123,-122.128151,97,CA,705,Quercus,agrifolia,California live oak,Plantae,87339,500,Flowers or flower buds,2019,3,7,66,2458550,2,2019,7,29,210,2458694,2
17707,37.360123,-122.128151,97,CA,705,Quercus,agrifolia,California live oak,Plantae,87339,500,Flowers or flower buds,2019,8,5,217,2458701,5,2019,8,7,219,2458703,-9999
17707,37.360123,-122.128151,97,CA,705,Quercus,agrifolia,California live oak,Plantae,87339,501,Open flowers,2019,4,16,106,2458590,26,2019,7,29,210,2458694,2
17707,37.360123,-122.128151,97,CA,705,Quercus,agrifolia,California live oak,Plantae,87339,501,Open flowers,2019,8,5,217,2458701,5,2019,8,7,219,2458703,-9999
