Species_ID,Genus,Species,Common_Name,Kingdom,Phenophase_ID,Phenophase_Description,Year,Start_Date,End_Date,Status_Records_Sample_Size,Individuals_Sample_Size,Sites_Sample_Size,Num_Yes_Records,NumIndividuals_with_Yes_Record,NumSites_with_Yes_Record,Proportion_Yes_Records,Proportion_Individuals_with_Yes_Record,Proportion_Sites_with_Yes_Record,In-Phase_Sites_Sample_Size,In-Phase_Site_Visits_Sample_Size,Total_NumAnimals_In-Phase,Mean_NumAnimals_In-Phase,SE_NumAnimals_In-Phase,In-Phase_per_Hr_Sites_Sample_Size,In-Phase_per_Hr_Site_Visits_Sample_Size,Mean_NumAnimals_In-Phase_per_Hr,SE_NumAnimals_In-Phase_per_Hr,In-Phase_per_Hr_per_Acre_Sites_Sample_Size,In-Phase_per_Hr_per_Acre_Site_Visits_Sample_Size,Mean_NumAnimals_In-Phase_per_Hr_per_Acre,SE_NumAnimals_In-Phase_per_Hr_per_Acre
704,Quercus,lobata,valley oak,Plantae,500,Flowers or flower buds,2019,2019-05-07,2019-05-13,35,23,7,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,500,Flowers or flower buds,2019,2019-05-07,2019-05-13,36,26,15,5,3,-9999,0.14,0.12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,500,Flowers or flower buds,2019,2019-05-07,2019-05-13,10,7,3,3,2,-9999,0.3,0.29,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
765,Quercus,kelloggii,California black oak,Plantae,500,Flowers or flower buds,2019,2019-05-07,2019-05-13,7,5,2,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
316,Quercus,garryana,Oregon white oak,Plantae,501,Open flowers,2019,2019-05-07,2019-05-13,4,4,2,1,1,-9999,0.25,0.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,501,Open flowers,2019,2019-05-07,2019-05-13,34,23,7,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,501,Open flowers,2019,2019-05-07,2019-05-13,36,26,15,5,3,-9999,0.14,0.12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,501,Open flowers,2019,2019-05-07,2019-05-13,10,7,3,3,2,-9999,0.3,0.29,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
765,Quercus,kelloggii,California black oak,Plantae,501,Open flowers,2019,2019-05-07,2019-05-13,7,5,2,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
316,Quercus,garryana,Oregon white oak,Plantae,502,Pollen release (flowers),2019,2019-05-07,2019-05-13,3,3,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,502,Pollen release (flowers),2019,2019-05-07,2019-05-13,35,23,7,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,502,Pollen release (flowers),2019,2019-05-07,2019-05-13,35,25,14,5,3,-9999,0.14,0.12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,502,Pollen release (flowers),2019,2019-05-07,2019-05-13,9,6,3,3,1,-9999,0.33,0.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
765,Quercus,kelloggii,California black oak,Plantae,502,Pollen release (flowers),2019,2019-05-07,2019-05-13,7,5,2,3,1,-9999,0.43,0.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
316,Quercus,garryana,Oregon white oak,Plantae,500,Flowers or flower buds,2019,2019-05-14,2019-05-20,3,3,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,500,Flowers or flower buds,2019,2019-05-14,2019-05-20,33,23,7,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,500,Flowers or flower buds,2019,2019-05-14,2019-05-20,41,31,16,5,3,-9999,0.12,0.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,500,Flowers or flower buds,2019,2019-05-14,2019-05-20,8,7,3,2,1,-9999,0.25,0.14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
765,Quercus,kelloggii,California black oak,Plantae,500,Flowers or flower buds,2019,2019-05-14,2019-05-20,4,4,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
316,Quercus,garryana,Oregon white oak,Plantae,501,Open flowers,2019,2019-05-14,2019-05-20,3,3,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,501,Open flowers,2019,2019-05-14,2019-05-20,31,23,7,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,501,Open flowers,2019,2019-05-14,2019-05-20,49,31,16,4,2,-9999,0.08,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,501,Open flowers,2019,2019-05-14,2019-05-20,8,7,3,2,1,-9999,0.25,0.14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
765,Quercus,kelloggii,California black oak,Plantae,501,Open flowers,2019,2019-05-14,2019-05-20,4,4,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
316,Quercus,garryana,Oregon white oak,Plantae,502,Pollen release (flowers),2019,2019-05-14,2019-05-20,3,3,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,502,Pollen release (flowers),2019,2019-05-14,2019-05-20,33,23,7,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,502,Pollen release (flowers),2019,2019-05-14,2019-05-20,49,31,16,4,2,-9999,0.08,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,502,Pollen release (flowers),2019,2019-05-14,2019-05-20,6,6,2,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
765,Quercus,kelloggii,California black oak,Plantae,502,Pollen release (flowers),2019,2019-05-14,2019-05-20,4,4,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,500,Flowers or flower buds,2019,2019-05-21,2019-05-27,30,20,6,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,500,Flowers or flower buds,2019,2019-05-21,2019-05-27,46,34,15,4,2,-9999,0.09,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,500,Flowers or flower buds,2019,2019-05-21,2019-05-27,2,1,1,2,1,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,501,Open flowers,2019,2019-05-21,2019-05-27,29,20,6,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,501,Open flowers,2019,2019-05-21,2019-05-27,46,34,15,4,2,-9999,0.09,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,501,Open flowers,2019,2019-05-21,2019-05-27,2,1,1,2,1,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,502,Pollen release (flowers),2019,2019-05-21,2019-05-27,30,20,6,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,502,Pollen release (flowers),2019,2019-05-21,2019-05-27,47,35,16,4,2,-9999,0.09,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,502,Pollen release (flowers),2019,2019-05-21,2019-05-27,2,1,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
316,Quercus,garryana,Oregon white oak,Plantae,500,Flowers or flower buds,2019,2019-05-28,2019-06-03,4,4,2,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,500,Flowers or flower buds,2019,2019-05-28,2019-06-03,34,23,7,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,500,Flowers or flower buds,2019,2019-05-28,2019-06-03,34,25,14,4,2,-9999,0.12,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,500,Flowers or flower buds,2019,2019-05-28,2019-06-03,8,7,3,2,1,-9999,0.25,0.14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
765,Quercus,kelloggii,California black oak,Plantae,500,Flowers or flower buds,2019,2019-05-28,2019-06-03,4,4,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
316,Quercus,garryana,Oregon white oak,Plantae,501,Open flowers,2019,2019-05-28,2019-06-03,4,4,2,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,501,Open flowers,2019,2019-05-28,2019-06-03,34,23,7,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,501,Open flowers,2019,2019-05-28,2019-06-03,34,25,14,4,2,-9999,0.12,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,501,Open flowers,2019,2019-05-28,2019-06-03,8,7,3,2,1,-9999,0.25,0.14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
765,Quercus,kelloggii,California black oak,Plantae,501,Open flowers,2019,2019-05-28,2019-06-03,4,4,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
316,Quercus,garryana,Oregon white oak,Plantae,502,Pollen release (flowers),2019,2019-05-28,2019-06-03,4,4,2,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,502,Pollen release (flowers),2019,2019-05-28,2019-06-03,35,23,7,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,502,Pollen release (flowers),2019,2019-05-28,2019-06-03,35,26,15,4,2,-9999,0.11,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,502,Pollen release (flowers),2019,2019-05-28,2019-06-03,8,7,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
765,Quercus,kelloggii,California black oak,Plantae,502,Pollen release (flowers),2019,2019-05-28,2019-06-03,4,4,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
316,Quercus,garryana,Oregon white oak,Plantae,500,Flowers or flower buds,2019,2019-06-04,2019-06-10,3,3,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,500,Flowers or flower buds,2019,2019-06-04,2019-06-10,37,25,8,2,1,-9999,0.05,0.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,500,Flowers or flower buds,2019,2019-06-04,2019-06-10,36,27,15,3,3,-9999,0.08,0.11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,500,Flowers or flower buds,2019,2019-06-04,2019-06-10,6,6,3,1,1,-9999,0.17,0.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
765,Quercus,kelloggii,California black oak,Plantae,500,Flowers or flower buds,2019,2019-06-04,2019-06-10,5,5,2,1,1,-9999,0.2,0.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
316,Quercus,garryana,Oregon white oak,Plantae,501,Open flowers,2019,2019-06-04,2019-06-10,3,3,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,501,Open flowers,2019,2019-06-04,2019-06-10,36,25,8,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,501,Open flowers,2019,2019-06-04,2019-06-10,36,27,15,3,3,-9999,0.08,0.11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,501,Open flowers,2019,2019-06-04,2019-06-10,6,6,3,1,1,-9999,0.17,0.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
765,Quercus,kelloggii,California black oak,Plantae,501,Open flowers,2019,2019-06-04,2019-06-10,5,5,2,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
316,Quercus,garryana,Oregon white oak,Plantae,502,Pollen release (flowers),2019,2019-06-04,2019-06-10,3,3,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,502,Pollen release (flowers),2019,2019-06-04,2019-06-10,36,25,8,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,502,Pollen release (flowers),2019,2019-06-04,2019-06-10,36,27,15,2,2,-9999,0.06,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,502,Pollen release (flowers),2019,2019-06-04,2019-06-10,6,6,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
765,Quercus,kelloggii,California black oak,Plantae,502,Pollen release (flowers),2019,2019-06-04,2019-06-10,5,5,2,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
316,Quercus,garryana,Oregon white oak,Plantae,500,Flowers or flower buds,2019,2019-06-11,2019-06-17,4,4,2,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,500,Flowers or flower buds,2019,2019-06-11,2019-06-17,27,23,7,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,500,Flowers or flower buds,2019,2019-06-11,2019-06-17,56,51,22,4,3,-9999,0.07,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,500,Flowers or flower buds,2019,2019-06-11,2019-06-17,6,6,2,2,2,-9999,0.33,0.33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
765,Quercus,kelloggii,California black oak,Plantae,500,Flowers or flower buds,2019,2019-06-11,2019-06-17,4,4,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
316,Quercus,garryana,Oregon white oak,Plantae,501,Open flowers,2019,2019-06-11,2019-06-17,4,4,2,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,501,Open flowers,2019,2019-06-11,2019-06-17,27,23,7,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,501,Open flowers,2019,2019-06-11,2019-06-17,64,50,21,2,1,-9999,0.03,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,501,Open flowers,2019,2019-06-11,2019-06-17,6,6,2,2,2,-9999,0.33,0.33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
765,Quercus,kelloggii,California black oak,Plantae,501,Open flowers,2019,2019-06-11,2019-06-17,4,4,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
316,Quercus,garryana,Oregon white oak,Plantae,502,Pollen release (flowers),2019,2019-06-11,2019-06-17,4,4,2,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,502,Pollen release (flowers),2019,2019-06-11,2019-06-17,28,23,7,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,502,Pollen release (flowers),2019,2019-06-11,2019-06-17,65,51,22,2,1,-9999,0.03,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,502,Pollen release (flowers),2019,2019-06-11,2019-06-17,6,6,2,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
765,Quercus,kelloggii,California black oak,Plantae,502,Pollen release (flowers),2019,2019-06-11,2019-06-17,4,4,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
316,Quercus,garryana,Oregon white oak,Plantae,500,Flowers or flower buds,2019,2019-06-18,2019-06-24,4,4,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,500,Flowers or flower buds,2019,2019-06-18,2019-06-24,25,23,7,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,500,Flowers or flower buds,2019,2019-06-18,2019-06-24,43,41,18,2,1,-9999,0.05,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,500,Flowers or flower buds,2019,2019-06-18,2019-06-24,5,5,2,1,1,-9999,0.2,0.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
765,Quercus,kelloggii,California black oak,Plantae,500,Flowers or flower buds,2019,2019-06-18,2019-06-24,4,4,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
316,Quercus,garryana,Oregon white oak,Plantae,501,Open flowers,2019,2019-06-18,2019-06-24,4,4,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,501,Open flowers,2019,2019-06-18,2019-06-24,25,23,7,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,501,Open flowers,2019,2019-06-18,2019-06-24,43,41,18,2,1,-9999,0.05,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,501,Open flowers,2019,2019-06-18,2019-06-24,5,5,2,1,1,-9999,0.2,0.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
765,Quercus,kelloggii,California black oak,Plantae,501,Open flowers,2019,2019-06-18,2019-06-24,4,4,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
316,Quercus,garryana,Oregon white oak,Plantae,502,Pollen release (flowers),2019,2019-06-18,2019-06-24,4,4,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,502,Pollen release (flowers),2019,2019-06-18,2019-06-24,25,23,7,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,502,Pollen release (flowers),2019,2019-06-18,2019-06-24,43,41,18,2,1,-9999,0.05,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,502,Pollen release (flowers),2019,2019-06-18,2019-06-24,5,5,2,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
765,Quercus,kelloggii,California black oak,Plantae,502,Pollen release (flowers),2019,2019-06-18,2019-06-24,4,4,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
316,Quercus,garryana,Oregon white oak,Plantae,500,Flowers or flower buds,2019,2019-06-25,2019-07-01,1,1,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,500,Flowers or flower buds,2019,2019-06-25,2019-07-01,27,21,6,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,500,Flowers or flower buds,2019,2019-06-25,2019-07-01,25,21,13,1,1,-9999,0.04,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,500,Flowers or flower buds,2019,2019-06-25,2019-07-01,2,2,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
316,Quercus,garryana,Oregon white oak,Plantae,501,Open flowers,2019,2019-06-25,2019-07-01,1,1,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,501,Open flowers,2019,2019-06-25,2019-07-01,27,21,6,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,501,Open flowers,2019,2019-06-25,2019-07-01,25,21,13,1,1,-9999,0.04,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,501,Open flowers,2019,2019-06-25,2019-07-01,2,2,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
316,Quercus,garryana,Oregon white oak,Plantae,502,Pollen release (flowers),2019,2019-06-25,2019-07-01,1,1,1,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
